AccountID,AccountName,Region,ClusterName,ClusterVersion,InstanceID,Current_AMI_ID,Current_AMI_Publication_Date,AMI_Age(in days),OS_Version,InstanceType,NodeState,NodeUptime,Latest_AMI_ID,New_AMI_Publication_Date,PatchPendingStatus,NodeReadinessStatus,Cluster_Compliance
562238536321,mm-prod-k8s,us-east-2,mmgi-prod-global-b,1.30,i-074d6b9c7ec8dcaec,ami-09f76cc316309580b,2025-11-14,90,Amazon Linux 2023,m8i.8xlarge,running,85 days 6 hours,ami-0753591e9f12855a8,2026-02-10,1,N/A,0
562238536321,mm-prod-k8s,us-east-2,mmgi-prod-global-b,1.30,i-07b98470c78c9c0c1,ami-09f76cc316309580b,2025-11-14,90,Amazon Linux 2023,m8i.8xlarge,running,64 days 13 hours,ami-0753591e9f12855a8,2026-02-10,1,N/A,0
562238536321,mm-prod-k8s,us-east-2,mmgi-prod-global-b,1.30,i-036bdc6b6465245c3,ami-09f76cc316309580b,2025-11-14,90,Amazon Linux 2023,m8i.8xlarge,running,63 days 17 hours,ami-0753591e9f12855a8,2026-02-10,1,N/A,0
562238536321,mm-prod-k8s,us-east-2,mmgi-prod-global-b,1.30,i-0db2c118f51fae3c0,ami-09f76cc316309580b,2025-11-14,90,Amazon Linux 2023,m8i.8xlarge,running,64 days 13 hours,ami-0753591e9f12855a8,2026-02-10,1,N/A,0
562238536321,mm-prod-k8s,us-east-2,mmgi-prod-global-b,1.30,i-015518e3192b1270d,ami-09f76cc316309580b,2025-11-14,90,Amazon Linux 2023,m8i.8xlarge,running,63 days 17 hours,ami-0753591e9f12855a8,2026-02-10,1,N/A,0
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global,1.34,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-010ae9e0776eb78bf,ami-0aec24acb5eccc89d,2025-11-04,100,Amazon Linux 2023,r7i.8xlarge,running,99 days 21 hours,ami-06166778931250224,2026-02-10,1,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-0cd381afcbe9fbfe7,ami-0aec24acb5eccc89d,2025-11-04,100,Amazon Linux 2023,r7i.8xlarge,running,99 days 21 hours,ami-06166778931250224,2026-02-10,1,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-0508ed4118213162f,ami-0aec24acb5eccc89d,2025-11-04,100,Amazon Linux 2023,r7i.8xlarge,running,99 days 21 hours,ami-06166778931250224,2026-02-10,1,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-0d967ff12cdf6a0e3,ami-0aec24acb5eccc89d,2025-11-04,100,Amazon Linux 2023,m7i.16xlarge,running,99 days 8 hours,ami-06166778931250224,2026-02-10,1,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-0a42051033516e3b6,ami-0aec24acb5eccc89d,2025-11-04,100,Amazon Linux 2023,m7i.16xlarge,running,99 days 8 hours,ami-06166778931250224,2026-02-10,1,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-06759edeb1337ec87,ami-0aec24acb5eccc89d,2025-11-04,100,Amazon Linux 2023,m7i.16xlarge,running,99 days 8 hours,ami-06166778931250224,2026-02-10,1,N/A,1
